id,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,data_channel_Entertainment,data_channel_Lifestyle,data_channel_Social Media,data_channel_Tech,data_channel_World,data_channel_unknown,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,weekday_unknown
13281,9.0,1177.0,0.438356164008,0.999999998433,0.670846393933,6.999999999999998,0.0,1.0,0.0,4.3101104503,6.0,0.0,523.2633709315622,203.166666667,6599.999999999996,843299.9999999995,246583.33333299996,1118.3773584899998,3808.3270535000015,2947.4026172600015,63.13595418430638,55.20201568465764,108.66968321242817,0.0333341627475,0.636880067227,0.0333336904237,0.263118335903,0.0333337436985,0.444082022314,0.119189037588,0.0390824129142,0.0152931180969,0.7187500000000001,0.28125,0.400623470732,0.1,1.0,-0.330357142857,-0.8,-0.05,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False
34671,8.0,409.00000000000017,0.336534064775,0.999999999153,0.545762711402,9.000000000000002,2.0000000000000004,1.0,0.0,4.689264018493807,8.0,0.0,4342.2058461474035,1223.2500000000005,4700.000000000002,843299.9999999995,446474.9999999997,2611.1111111099995,7900.000000000007,3851.5861637199982,2200.0,7900.000000000007,4512.358545098636,0.89739433827,0.0250044712234,0.0250821993393,0.0250008765604,0.0275181146072,0.489361820314,0.160848070805,0.0491579426491,0.0141101502048,0.7769784172659999,0.223021582734,0.369526515152,0.0333333333333,1.0,-0.302752176139,-1.0,-0.0714285714286,0.0,0.136363636364,0.0454545454545,0.136363636364,False,False,False,False,False,False,False,False,False,False,False,False,False
4262,8.0,207.99999999999997,0.6311761859008737,0.999999991667,0.791666660069,5.0,3.0,1.0,0.0,4.625,5.0,3.9999999999999996,626.9999999999999,268.59999999999997,7299.999999999996,843299.9999999995,319359.9999999998,1640.2962963,3445.4375000000023,2744.2246128302277,1299.9999999999995,3499.3478735449885,1750.0000000000002,0.439626917161,0.0400595180916,0.0404821854714,0.0401392168014,0.439692162474,0.496401515152,0.0649621212121,0.0144230769231,0.0240384615385,0.38406488928066823,0.625,0.462121212121,0.136363636364,0.75,-0.206666666667,-0.3,-0.1,0.5,0.0,0.5,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False
26769,11.0,778.0,0.5411288848117706,0.999999997872,0.685106381521,37.99999999999999,5.0,1.0,4.656854249492379,4.78663239075,9.0,3.9999999999999996,1200.0,277.59999999999997,0.0,843299.9999999995,222266.66666699992,0.0,4602.5224913500015,1955.415420329999,4000.0000000000014,14500.000000000004,6315.690949928689,0.0222396317616,0.0225074426533,0.0222249396023,0.91079993312,0.022228052863,0.480075757576,0.105088793782,0.0385604113111,0.0167095115681,0.714285714286,0.30232558139499993,0.352634920635,0.0333333333333,0.9,-0.305815018315,-0.7,-0.05,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False
21414,11.0,213.99999999999991,0.5745342626562429,0.999999992754,0.724637675908,11.0,5.999999999999999,1.0,0.0,4.48598130841,9.0,3.9999999999999996,864.9999999999999,334.42857142899993,0.0,843299.9999999995,246519.9999999999,0.0,5124.428571430001,2882.360497969999,2200.0,3899.9999999999973,4512.358545098636,0.170297703004,0.483962048371,0.02232503276950004,0.301132363678,0.0222828521775,0.456469298246,0.162734487734,0.07009345794389998,0.0140186915888,0.8333333333330001,0.166666666667,0.312272727273,0.0333333333333,0.7,-0.422222222222,-0.7,-0.166666666667,0.283333333333,0.266666666667,0.216666666667,0.266666666667,True,False,False,False,False,False,False,False,False,False,False,False,True
26714,9.0,321.00000000000006,0.5716395409746952,0.999999993939,0.721212116841,16.0,3.0,1.0,0.0,4.15887850467,8.0,3.9999999999999996,2100.0000000000005,1052.0,0.0,843299.9999999995,281799.9999999999,0.0,3303.9850920799977,2719.135845258158,2500.0000000000005,4608.801188711883,2500.0000000000005,0.066690419427,0.402148949985,0.395782776096,0.0666843969169,0.0686934575754,0.6468696919624999,0.415544332211,0.0685358255452,0.00623052959502,0.916666666667,0.0833333333333,0.546349862259,0.1,1.0,-0.3,-0.4,-0.2,0.833333333333,0.166666666667,0.333333333333,0.166666666667,False,False,True,False,False,False,True,False,False,False,False,False,False
23020,11.0,409.00000000000017,0.476529160062,0.999999997845,0.622844826244,6.999999999999998,3.0,1.0000000000000004,0.0,4.86504723347,7.0,0.05933709747208126,110.79322767551866,103.65571428600005,2700.0000000000005,843299.9999999995,361828.5714289998,1528.6250000000002,8197.762072069992,5015.656145480004,1599.9999999999995,1599.9999999999995,1599.9999999999995,0.0295302206947,0.0285933401012,0.190000372223,0.548537896341,0.20333817064,0.476817780984,0.187614237614,0.0391363022942,0.0107962213225,0.7837837837839999,0.21621621621600004,0.3625,0.1,1.0,-0.215625,-0.333333333333,-0.1,0.0,0.0,0.5,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False
3013,9.0,216.00000000000003,0.651162787669,0.999999991935,0.822580638528,10.000000000000002,5.0,2.0000000000000004,0.0,4.89814814815,5.0,0.05933709747208126,393.0,144.59999999999997,2300.0000000000005,843299.9999999995,337059.9999999998,1407.8749999999998,3579.1503192,2609.93261232,1200.0,8599.999999999995,4575.000000000001,0.493525490017,0.0400014086474,0.0402626794074,0.0400006248364,0.386209797092,0.272222222222,0.0642361111111,0.0185185185185,0.0185185185185,0.5,0.5,0.425,0.1,0.8,-0.168055555556,-0.25,-0.1,0.0,0.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False
18710,14.0,179.0,0.646341459474,0.999999991803,0.68852458452,6.999999999999998,2.0000000000000004,2.0000000000000004,1.0,5.01117318436,9.0,0.0,646.9999999999999,137.44444444399997,31999.999999999993,843299.9999999995,246519.9999999999,2448.460360850001,7737.857142859994,4175.926515509999,1899.9999999999993,1899.9999999999993,1899.9999999999993,0.0226273800133,0.0223902286732,0.426748291716,0.506010480457,0.0222236191407,0.592424242424,0.0348484848485,0.0167597765363,0.00558659217877,0.75,0.25,0.294444444444,0.0333333333333,0.5,-0.8,-0.8,-0.1,0.333333333333,0.25,0.166666666667,0.25,False,False,False,False,True,False,False,False,True,False,False,False,False
21793,9.0,396.0000000000001,0.5118366262879241,0.999999995575,0.650442474998,10.000000000000002,3.9999999999999996,1.0,0.0,4.76262626263,10.0,0.0,693.0000000000001,260.5737500000001,0.0,843299.9999999995,246519.9999999999,0.0,5045.963392860001,2617.432442619999,253.99999999999991,2200.0,1226.9999999999998,0.613296735544,0.0200033881468,0.020003173994,0.265488792217,0.0812079100977,0.572179027113,0.1190758415435,0.0391644908616,0.0151515151515,0.714285714286,0.166666666667,0.479886363636,0.0625,0.8,-0.253703703704,-0.25,-0.125,0.5,0.34090909091,0.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False
20427,8.0,292.0000000000001,0.57894736639,0.999999994413,0.703910610593,5.999999999999999,0.0,1.0,0.0,4.90410958904,6.0,0.0,322.9999999999999,83.4,0.0,843299.9999999995,246519.9999999999,0.0,3657.7047399599983,2698.35961679,63.13595418430638,910.6234714888959,108.66968321242817,0.0333362456849,0.101058414747,0.0333350224462,0.798935605294,0.0333347118288,0.403333333333,0.12803030303,0.0391644908616,0.00342465753425,0.8888888888890001,0.111111111111,0.314204545455,0.136363636364,0.5,-0.4,-0.4,-0.2375,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False
9605,5.0,260.00000000000006,0.543909346901,0.999999993333,0.693693690569,6.999999999999998,2.0000000000000004,1.0,0.0,4.689263991202291,8.0,3.9999999999999996,440.9999999999999,219.5,0.0,843299.9999999995,152399.99999999997,0.0,3833.8804020100006,2376.5836094500005,11099.99999999999,17330.532535958948,11099.99999999999,0.646589194299,0.0250033901431,0.155577135833,0.0250326054482,0.147797674276,0.526092503987,0.244003189793,0.0576923076923,0.00769230769231,0.882352941176,0.117647058824,0.363737373737,0.0333333333333,0.6,-0.325,-0.5,-0.15,0.0,0.0,0.5,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False
39434,5.0,281.00000000000006,0.639999997673,0.999999994475,0.734806625775,5.0,2.0000000000000004,1.0,0.0,4.64768683274,6.0,3.9999999999999996,1099.9999999999998,362.20000000000016,0.0,843299.9999999995,171783.33333299996,1930.6370370399995,7512.141666669995,3242.9899971299983,2800.000000000001,13099.999999999998,7949.999999999997,0.312585662916,0.200492130136,0.0334781454361,0.420108934137,0.033335127375,0.401785714286,0.125595238095,0.0391644908616,0.0106761565836,0.727272727273,0.272727272727,0.36875,0.1,0.8,-0.280555555556,-0.5,-0.166666666667,0.5,0.0,0.5,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False
16090,9.0,675.0000000000001,0.5364065593988009,0.99999999759,0.679518070652,11.0,3.0,3.9999999999999996,1.0,4.79851851852,9.0,0.0,110.79322767551866,85.375,0.0,843299.9999999995,229322.22222200007,0.0,4590.147619049999,3382.817506939999,1399.9999999999995,23999.99999999999,9866.666666669993,0.801305259916,0.131412272193,0.0222484620199,0.0222907383699,0.022743267501,0.529969529478,0.16602324263,0.0488888888889,0.0177777777778,0.733333333333,0.266666666667,0.386089466089,0.1,0.8,-0.228637566138,-0.5,-0.05,0.833333333333,0.166666666667,0.333333333333,0.166666666667,False,True,False,False,False,False,False,False,False,True,False,False,False
22990,12.0,174.00000000000009,0.634146337597,0.999999989899,0.7820080472961946,3.9999999999999996,2.0000000000000004,1.0,0.0,4.689263975099358,8.0,0.0,110.79322767551866,122.64750000000001,16700.000000000007,843299.9999999995,246519.9999999999,2270.2068014700008,3578.1628605999986,2977.714797660001,5500.000000000004,5500.000000000004,5500.000000000004,0.331675479172,0.05000043666,0.0500356470569,0.050000052046,0.5182883850651,0.352121212121,0.0136363636364,0.0114942528736,0.0114942528736,0.714285714286,0.5,0.193181818182,0.136363636364,0.25,-0.125,-0.125,-0.125,0.0,0.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False
4220,10.0,215.00000000000006,0.65420560442,0.99999999187,0.837398367176,2.0000000000000004,1.0,1.0,0.0,4.689263984341897,6.0,54.901699437494734,4342.2058461474035,978.8000000000002,0.0,843300.000000001,190566.66666700016,0.0,10400.000000000002,3959.901891789999,3199.9999999999986,3199.9999999999986,3199.9999999999986,0.0333545878912,0.199931348977,0.700044437609,0.0333340098863,0.0333356156373,0.458100414079,0.139492753623,0.0391644908616,0.0139534883721,0.714285714286,0.25,0.425925925926,0.1,0.7,-0.208333333333,-0.3125,-0.125,0.0,0.0,0.5,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False
21118,9.0,720.0000000000002,0.449438201616,0.999999997409,0.650259065673,16.999999999999996,0.0,1.0,1.0,4.689264010315731,7.0,0.0,1299.9999999999995,354.285714286,16300.00000000001,843299.9999999995,310042.85714299977,3205.064400649998,7696.914285710002,4376.351657950001,63.13595418430638,55.20201568465764,108.66968321242817,0.885442911479,0.0285731543662,0.0286011367074,0.028596292391,0.0287865050569,0.469178789701,0.117292326248,0.05,0.025,0.666666666667,0.333333333333,0.3625,0.0333333333333,0.8,-0.297067901235,-0.7,-0.1,0.266666666667,0.1,0.233333333333,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False
11244,13.0,648.9999999999999,0.573872471891,0.999999997354,0.804232802105,2.0000000000000004,2.0000000000000004,1.0,0.0,4.689264010057822,3.0,0.0,110.79322767551866,40.873777690937395,210299.99999999997,823880.2667241599,421300.0,1930.6370370399995,4070.991386060003,3630.8996454700014,702.9999999999999,803.0000000000001,753.0000000000001,0.0666666730697,0.732945429777,0.066667524382,0.0670536896883,0.0666666830829,0.504062449896,0.134388528139,0.0477657935285,0.0323574730354,0.596153846154,0.403846153846,0.464980449658,0.1,1.0,-0.235714285714,-0.7,-0.0333333333333,0.4375,0.0,0.0625,0.1875,True,False,False,False,False,False,True,False,False,False,False,False,False
26749,9.0,309.99999999999994,0.547540981811,0.999999994186,0.744186042185,5.999999999999999,5.999999999999999,3.9999999999999996,2.0000000000000004,4.56129032258,6.0,0.0,975.676789217665,282.714285714,7299.999999999996,843299.9999999995,410642.85714299994,2520.90625,3452.153732329998,2956.1361570399986,999.9999999999999,999.9999999999999,999.9999999999999,0.0285859846331,0.314533282924,0.0285773952068,0.0285716482371,0.599731688999,0.466653934301,0.235752482811,0.0354838709677,0.0154052635175,0.714285714286,0.0833333333333,0.382526564345,0.136363636364,1.0,-0.253703703704,-0.2,-0.2,0.642857142857,0.214285714286,0.5,0.214285714286,False,False,False,True,False,False,False,False,False,False,False,False,False
31902,8.0,1399.9999999999995,0.379609544194,0.9856331183745517,0.5132414409243309,26.999999999999996,6.999999999999998,1.0000000000000004,0.0,4.63,8.0,54.901699437494734,1800.0,702.1428571429998,3899.9999999999973,764032.0133212074,96625.0,0.0,4491.666666670003,2509.629605730001,1499.9999999999998,11899.999999999998,7020.000000000004,0.0252063259428,0.0250039426096,0.748723908279,0.0250006404957,0.176065182673,0.521709039548,0.19934367892,0.0535714285714,0.0154052635175,0.8241758241760001,0.175824175824,0.382722943723,0.05,1.0,-0.244010416667,-0.9,-0.05,0.0,0.0,0.5,0.0,False,False,False,False,True,False,True,False,False,False,False,False,False
2897,11.0,403.00000000000017,0.47761193911,0.999999999746,0.616740085389,6.999999999999998,2.0000000000000004,0.0,1.0,4.72456575682,6.0,54.901699437494734,861.9999999999998,517.7500000000002,205599.9999999999,764032.0133212074,75084.67631373765,0.0,5282.750000000004,2503.877704859999,8900.000000000002,8900.000000000002,8900.000000000002,0.673210504998,0.0336772265518,0.225485179871,0.0342733123585,0.0333537762205,0.575520628362,0.1190758415435,0.029776674938,0.00496277915633,0.857142857143,0.142857142857,0.324864718615,0.136363636364,0.5,-0.48125,-0.65,-0.2375,0.454545454545,0.0,0.0454545454545,0.136363636364,False,False,True,False,False,False,False,False,False,False,True,False,False
37814,8.0,274.9999999999999,0.521897808314,0.999999999746,0.649999995938,3.9999999999999996,2.0000000000000004,0.0,0.0,4.73090909091,7.0,0.0,1099.9999999999998,334.28571428599986,1899.9999999999993,843299.9999999995,200599.99999999983,1499.9999999999998,3574.4994642099973,2713.3929983499997,25477.766485707893,59193.90429492315,39399.99999999997,0.09916391556689996,0.0285763768512,0.172845502339,0.09916391556689996,0.600250289676,0.345707070707,0.122799422799,0.0363636363636,0.00727272727273,0.8333333333330001,0.166666666667,0.274545454545,0.136363636364,0.5,-0.108333333333,-0.166666666667,-0.05,0.5,0.0,0.5,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False
23080,11.0,251.00000000000003,0.641666663993,0.99999999359,0.762820507931,5.0,2.0000000000000004,0.0,0.0,5.01195219124,9.0,0.05933709747208126,733.9999999999999,257.888888889,899.0000000000001,843299.9999999995,207933.22222200013,816.5000000000001,5026.583333329999,3360.9218442500014,2599.9999999999995,2599.9999999999995,2599.9999999999995,0.0227077645647,0.466698151766,0.156221852427,0.0226677986672,0.331704432575,0.433976608187,0.110600744285,0.0398406374502,0.0154052635175,0.769230769231,0.230769230769,0.315696969697,0.0333333333333,0.5,-0.351851851852,-0.6,-0.155555555556,0.5,0.34090909091,0.0,0.5,True,False,False,False,False,False,False,False,False,False,False,False,True
27970,12.0,409.00000000000017,0.552894210473,0.999999997033,0.6962135412224202,12.999999999999996,3.9999999999999996,2.0000000000000004,2.0000000000000004,4.69305019305,7.0,0.0,504.00000000000017,102.00000000000001,0.0,843299.9999999995,325828.57142900006,0.0,7959.115384620004,3544.795045017339,3600.000000000002,62899.99999999995,37866.66666669999,0.0285738747814,0.029116568962600065,0.174920554362,0.738812512477,0.028576489417,0.545008680556,-0.00421006944444,0.0212355212355,0.0328185328185,0.392857142857,0.607142857143,0.448484848485,0.17500000000000002,0.6,-0.304983660131,-0.5,-0.05,0.5,0.0,0.0,0.325,False,False,False,False,True,False,False,False,False,False,True,False,False
18118,7.0,1114.0000000000002,0.528409090409,0.999999998567,0.700573064899,23.999999999999996,1.0,15.999999999999995,0.0,4.6892640157458985,6.0,3.9999999999999996,440.0,102.39999999999998,0.0,843299.9999999995,455933.33333300037,0.0,7373.895910779997,4216.696568959997,2999.9999999999995,2999.9999999999995,2999.9999999999995,0.199207727798,0.0333530703558,0.03333424839129995,0.700770825909,0.0333341275459,0.431051615052,0.163405594406,0.0305206463196,0.0116696588869,0.723404255319,0.276595744681,0.419745989305,0.05,1.0,-0.265384615385,-0.875,-0.05,0.1,0.3,0.4,0.3,False,True,False,False,False,False,False,False,False,True,False,False,False
10573,8.0,409.00000000000017,0.429961088658,0.999999996988,0.542168673066,9.000000000000002,5.0,18.764235376052365,1.0,4.52802893309,7.0,3.9999999999999996,719.0000000000001,153.14285714300004,7900.000000000007,764032.0133212074,380957.14285699994,2369.1666666699994,5153.58201058,3763.602647510002,719.0000000000001,18200.00000000001,9459.499999999993,0.313327581565,0.0289220419256,0.028780066852,0.599695154724,0.0292751549335,0.465172413793,0.141245210728,0.0391644908616,0.0162748643761,0.64,0.35999999999999993,0.419375,0.16,1.0,-0.23487654321,-0.5,-0.0333333333333,0.0,0.0,0.5,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False
30032,12.0,502.0,0.494692143323,0.99999999654,0.6347577027065081,17.999999999999996,3.0,8.000000000000002,0.0,4.23306772908,7.0,0.0,666.9999999999998,232.42857142900002,10900.000000000004,843299.9999999995,223585.71428600006,3248.6069377999993,8163.114739630005,5446.867776790002,1299.9999999999995,1299.9999999999995,1299.9999999999995,0.0300266744529,0.459893193129,0.028625868056,0.452319223108,0.029135041254,0.433441558442,0.0282467532468,0.0358565737052,0.0258964143426,0.58064516129,0.2916666666669999,0.312205387205,0.1,0.6,-0.276923076923,-0.5,-0.05,0.45,0.1,0.05,0.1,True,False,False,False,False,False,False,False,False,False,True,False,False
7665,9.0,335.99999999999994,0.601208457398,0.999999994949,0.7472287835056266,5.999999999999999,3.0,1.0,0.0,4.75892857143,4.0,3.9999999999999996,638.9999999999999,225.75000000000006,20299.999999999985,764032.0133212074,211225.00000000006,2202.43600868,3301.6549493499983,2792.490434190001,1599.9999999999995,1599.9999999999995,1599.9999999999995,0.0500033646801,0.0522827048064,0.0501480935802,0.797565796488,0.0500000404451,0.386607142857,-0.0645833333333,0.014880952381,0.014880952381,0.5,0.5,0.27,0.1,0.5,-0.415,-1.0,-0.05,0.0,0.0,0.5,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False
25112,12.0,401.0,0.598382747713,0.9575860764380173,0.665384612825,26.999999999999996,2.0000000000000004,10.000000000000002,0.0,4.48379052369,8.0,0.05933709747208126,614.2606223804182,219.16666666699996,21700.000000000025,843299.9999999995,484957.1428569998,0.0,6192.239067059999,3231.4122619902196,1200.0,2100.0000000000005,1650.0000000000007,0.0285742087956,0.183192586577,0.0285725188819,0.731088414812,0.0285722709339,0.573974867725,0.0400793650794,0.0324189526185,0.0274314214464,0.714285714286,0.458333333333,0.410256410256,0.1,1.0,-0.253703703704,-1.0,-0.0714285714286,0.4,-0.2,0.1,0.2,False,True,False,False,False,False,False,False,False,False,False,True,False
6454,9.0,409.00000000000017,0.420207742757,0.999999998353,0.5561092711767253,18.999999999999996,1.0,1.0,1.0,4.689264014742396,7.0,3.9999999999999996,923.9999999999998,442.2000000000001,0.0,764032.0133212074,118514.2857139999,0.0,4074.2999999999997,2469.725547770001,5000.000000000003,8306.978905934875,5000.000000000003,0.708708532205,0.0286076874819,0.0286118947824,0.0286044889381,0.20546739659260005,0.477364177489,0.219398538961,0.06191369606,0.0121951219512,0.8354430379750001,0.164556962025,0.3863677358,0.0333333333333,1.0,-0.280448717949,-0.7,-0.1,0.5,0.0,0.5,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False
36528,7.0,634.0,0.503999999194,0.99999999729,0.691056908696,23.000000000000004,8.000000000000002,1.0,0.0,4.62933753943,10.0,3.9999999999999996,1299.9999999999995,371.3,9000.0,764032.0133212074,139200.0,0.0,10854.909090899997,4177.98069529,25477.766485707893,35800.0,35800.0,0.205822946488,0.0200365463455,0.0202541381645,0.235139888025,0.518746480977,0.407035383598,0.170593584656,0.0391644908616,0.01261829653,0.7575757575760002,0.242424242424,0.412333333333,0.0333333333333,1.0,-0.26185515873,-0.714285714286,-0.125,0.0666666666667,0.0333333333333,0.433333333333,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False
24800,12.0,628.0000000000002,0.484025558332,0.999999997118,0.682997116187,3.9999999999999996,3.0,1.0,0.0,4.57324840764,5.0,3.9999999999999996,215.00000000000006,166.05684852552778,0.0,843299.9999999995,331760.00000000023,0.0,3302.6459985600018,2068.79441436,63.13595418430638,8399.999999999995,4201.499999999997,0.641872165256,0.238122634215,0.0400024803758,0.0400015467718,0.0400011733818,0.388498917749,0.132098484848,0.0414012738854,0.0143312101911,0.742857142857,0.257142857143,0.321343240093,0.05,0.7,-0.177777777778,-0.3,-0.1,0.0666666666667,0.0,0.433333333333,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False
22033,10.0,409.00000000000017,0.473474800433,0.999999997845,0.63362068829,1.0,3.0,1.0,2.0000000000000004,4.37209302326,5.0,0.0,323.99999999999994,94.75000000000004,0.0,843299.9999999995,326080.0000000002,0.0,5087.200000000001,2959.916045989999,4100.000000000004,10401.44345891925,6415.876083530357,0.04000573856040002,0.040007276676,0.0400041416103,0.0400038117583,0.839979031395,0.528989297739,0.194091961279,0.0516795865633,0.00904392764858,0.851063829787,0.148936170213,0.336382575758,0.1,1.0,-0.162698412698,-0.25,-0.05,0.5,0.195454545455,0.20404040404,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False
27254,8.0,409.00000000000017,0.78787878191,0.999999988372,0.918604640481,1.0,0.0,1.0,1.0,4.51879699248,9.0,3.9999999999999996,1499.9999999999998,349.9999999999999,0.0,810650.9262663649,246519.9999999999,0.0,12800.0,3569.8640014799976,63.13595418430638,55.20201568465764,108.66968321242817,0.910772103419,0.0222400819226,0.0222930564835,0.0224691050264,0.0222256531485,0.383333333333,0.106481481481,0.06015037593980001,0.00751879699248,0.8888888888890001,0.111111111111,0.28125,0.05,0.5,-0.4,-0.4,-0.2375,0.8,0.1,0.3,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False
17452,10.0,409.00000000000017,0.0,0.0,0.0,0.6833951532490844,0.0,0.0,1.0,0.0,6.0,0.05933709747208126,110.79322767551866,61.931666666699996,61500.00000000001,843299.9999999995,606716.6666669997,3470.7153280000016,7024.209320219997,5350.824789499997,63.13595418430638,55.20201568465764,108.66968321242817,0.033334211991,0.03365677107750009,0.0333333727438,0.866341891751,0.0333337524367,0.25717270469650005,0.0,0.0020220082537569075,0.0,0.38406488928066823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.34090909091,0.4,0.5,False,True,False,False,False,False,False,False,False,False,False,True,False
19410,9.0,801.0000000000002,0.541613315568,0.999999997992,0.704819275693,20.0,6.999999999999998,12.0,0.0,4.65418227216,10.0,0.0,796.444702883419,251.20000000000007,836.0000000000001,843299.9999999995,226183.60000000003,836.0000000000001,3810.4240388200005,2657.522444409999,480.99999999999994,21899.999999999993,5296.833333329997,0.120588590564,0.819340020833,0.0200001830027,0.0200709990777,0.0200002065229,0.453570608684,0.071349862259,0.0424469413233,0.0224719101124,0.653846153846,0.346153846154,0.287452253629,0.0625,0.8,-0.280357142857,-1.0,-0.0714285714286,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False
38991,13.0,411.0000000000001,0.572481571075,0.999999996078,0.721568624621,3.9999999999999996,1.0,1.0,0.0,5.18248175182,5.0,54.901699437494734,865.9999999999997,436.40000000000015,3800.000000000003,764032.0133212074,141820.00000000003,1711.0,3235.82319793,2392.4398927500006,9099.999999999995,14371.990362180566,9099.999999999995,0.0400050630783,0.0400025343487,0.61640437559,0.0400009930244,0.26358703395859995,0.390954184704,0.126641414141,0.0413625304136,0.0170316301703,0.708333333333,0.2916666666669999,0.382887700535,0.136363636364,0.5,-0.288095238095,-0.5,-0.125,0.5,0.34090909091,0.0,0.5,False,False,False,False,True,False,False,True,False,False,False,False,False
4795,12.0,1954.0000000000005,0.462212486056,0.999999999221,0.603273577082,14.999999999999998,9.000000000000002,18.764235376052365,0.0,4.73848515865,10.0,0.0,727.0,315.6211111110001,0.0,823880.2667241599,205525.19999999992,0.0,3575.340893200001,2767.2649844063776,682.9999999999998,26599.999999999978,7163.000000000005,0.587838009266,0.244608920016,0.127323706301,0.0202272762945,0.0200020881231,0.410844178044,0.0896882228882,0.0276356192426,0.0163766632549,0.627906976744,0.3720930232560001,0.397950737534,0.05,1.0,-0.308697248932,-0.8,-0.05,0.454545454545,0.0,0.0454545454545,0.136363636364,False,False,False,False,False,False,False,False,False,False,False,False,True
28900,16.0,212.00000000000009,0.684466016095,0.999999992188,0.804687493713,6.999999999999998,5.0,0.0,3.0,4.19811320755,6.0,0.0,2200.0,630.6666666669997,1200.0,823880.2667241599,216916.6666670002,950.0,6010.0,3249.28204038,1099.9999999999998,16300.00000000001,6200.000000000005,0.0333365704598,0.03407278052310003,0.0333358049211,0.714568530591,0.184686313505,0.480499803227,0.0412567230749,0.0188679245283,0.0235849056604,0.444444444444,0.555555555556,0.359090909091,0.136363636364,0.5,-0.256507936508,-0.6,-0.0714285714286,0.5,0.0,0.5,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False
38791,11.0,839.0,0.483754512053,0.999999997859,0.706638114119,10.000000000000002,3.0,1.0,0.0,4.40643623361,10.0,3.9999999999999996,665.9999999999998,236.95183712110406,0.0,843299.9999999995,236459.99999999997,0.0,3287.6377815099986,2048.132158280001,63.13595418430638,55.20201568465764,108.66968321242817,0.321281906101,0.02026439907690003,0.618440304476,0.0200013646106,0.0200120257355,0.362926616394,0.1190758415435,0.0262216924911,0.0119189511323,0.6875,0.3125,0.359636953955,0.1,0.8,-0.26375,-0.5,-0.125,0.0,0.0,0.5,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False
21342,8.0,335.0,0.544072946675,0.999999994737,0.705263154183,6.999999999999998,5.999999999999999,1.0,0.0,4.689263997786017,8.0,0.0,852.0000000000001,200.14285714300001,0.0,843299.9999999995,183374.99999999997,0.0,4250.875845247002,2778.606772579999,8579.770833353215,46200.00000000003,13059.999999999989,0.39716951238670006,0.0250098825197,0.29375393757,0.0250644611216,0.259002206402,0.444200065168,0.113905180841,0.0537313432836,0.00597014925373,0.9,0.1,0.295244107744,0.0333333333333,1.0,-0.366666666667,-0.6,-0.133333333333,0.125,0.0,0.375,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False
